number,value,datetime_start,datetime_complete,duration,params_gamma,params_learning_rate,params_max_depth,params_n_estimators,state
86,0.8639897215960726,2025-11-16 11:45:39.029556,2025-11-16 11:45:40.096138,0 days 00:00:01.066582,3.5713623389177687,0.09826449674703873,8,127,COMPLETE
87,0.8639264221443288,2025-11-16 11:45:40.096180,2025-11-16 11:45:41.570721,0 days 00:00:01.474541,4.123540989121699,0.04266471808603983,8,269,COMPLETE
88,0.8635083055048242,2025-11-16 11:45:41.570759,2025-11-16 11:45:42.691561,0 days 00:00:01.120802,3.7866221336608596,0.07660434802103001,6,194,COMPLETE
89,0.8623841859547662,2025-11-16 11:45:42.691598,2025-11-16 11:45:44.028486,0 days 00:00:01.336888,4.4954385228783345,0.05430903350001986,9,220,COMPLETE
90,0.8627582314196107,2025-11-16 11:45:44.028523,2025-11-16 11:45:44.994189,0 days 00:00:00.965666,4.727074108615521,0.15496128952021276,5,149,COMPLETE
91,0.8631222496343914,2025-11-16 11:45:44.994226,2025-11-16 11:45:46.184866,0 days 00:00:01.190640,4.575025148363803,0.051684247025424984,8,133,COMPLETE
92,0.8640893334819622,2025-11-16 11:45:46.184903,2025-11-16 11:45:47.482105,0 days 00:00:01.297202,4.406115404714848,0.036468707095680855,8,137,COMPLETE
93,0.8638402540996897,2025-11-16 11:45:47.482143,2025-11-16 11:45:48.677349,0 days 00:00:01.195206,3.954535305238487,0.04558488409802053,7,120,COMPLETE
94,0.8643726523270658,2025-11-16 11:45:48.677386,2025-11-16 11:45:49.811768,0 days 00:00:01.134382,4.6321387819647315,0.06117506777942384,8,113,COMPLETE
95,0.8632679496833691,2025-11-16 11:45:49.811806,2025-11-16 11:45:51.050657,0 days 00:00:01.238851,4.812113105023297,0.03214609305386192,8,109,COMPLETE
96,0.8643646827236562,2025-11-16 11:45:51.050694,2025-11-16 11:45:52.140453,0 days 00:00:01.089759,4.249221573183459,0.06999072316690635,8,113,COMPLETE
97,0.8638899207765844,2025-11-16 11:45:52.140491,2025-11-16 11:45:53.203772,0 days 00:00:01.063281,4.311947555419062,0.06938302214034593,7,114,COMPLETE
98,0.8631731280402727,2025-11-16 11:45:53.203808,2025-11-16 11:45:54.407677,0 days 00:00:01.203869,4.90078520764423,0.0591297557114497,9,164,COMPLETE
99,0.8636182509655065,2025-11-16 11:45:54.407714,2025-11-16 11:45:55.423363,0 days 00:00:01.015649,4.626413944610506,0.08866214787837995,8,105,COMPLETE
